104.0000	-9.7920
105.0000	-9.7900
106.0000	-9.7880
107.0000	-9.7860
108.0000	-9.7840
109.0000	-9.7820
110.0000	-9.7800
111.0000	-9.7780
112.0000	-9.7760
113.0000	-9.7740
114.0000	-9.7720
115.0000	-9.7700
116.0000	-9.7680
117.0000	-9.7660
118.0000	-9.7640
119.0000	-9.7620
120.0000	-9.7600
121.0000	-9.7580
122.0000	-9.7560
123.0000	-9.7540
124.0000	-9.7520
125.0000	-9.7500
126.0000	-9.7480
127.0000	-9.7460
128.0000	-9.7440
129.0000	-9.7420
130.0000	-9.7400
131.0000	-9.7380
132.0000	-9.7360
133.0000	-9.7340
134.0000	-9.7320
135.0000	-9.7300
136.0000	-9.7280
137.0000	-9.7260
138.0000	-9.7240
139.0000	-9.7220
140.0000	-9.7200
141.0000	-9.7180
142.0000	-9.7160
143.0000	-9.7140
144.0000	-9.7120
145.0000	-9.7100
146.0000	-9.7080
147.0000	-9.7060
148.0000	-9.7040
149.0000	-9.7020
150.0000	-9.7000
151.0000	-9.6980
152.0000	-9.6960
153.0000	-9.6940
154.0000	-9.6920
155.0000	-9.6900
156.0000	-9.6880
157.0000	-9.6860
158.0000	-9.6840
159.0000	-9.6820
160.0000	-9.6800
161.0000	-9.6780
162.0000	-9.6760
163.0000	-9.6740
164.0000	-9.6720
165.0000	-9.6700
166.0000	-9.6680
167.0000	-9.6660
168.0000	-9.6640
169.0000	-9.6620
170.0000	-9.6600
171.0000	-9.6580
172.0000	-9.6560
173.0000	-9.6540
174.0000	-9.6520
175.0000	-9.6500
176.0000	-9.6480
177.0000	-9.6460
178.0000	-9.6440
179.0000	-9.6420
180.0000	-9.6400
181.0000	-9.6380
182.0000	-9.6360
183.0000	-9.6340
184.0000	-9.6320
185.0000	-9.6300
186.0000	-9.6280
187.0000	-9.6260
188.0000	-9.6240
189.0000	-9.6220
190.0000	-9.6200
191.0000	-9.6180
192.0000	-9.6160
193.0000	-9.6140
194.0000	-9.6120
195.0000	-9.6100
196.0000	-9.6080
197.0000	-9.6060
198.0000	-9.6040
199.0000	-9.6020
200.0000	-9.6000
201.0000	-9.5980
202.0000	-9.5960
203.0000	-9.5940
204.0000	-9.5920
205.0000	-9.5900
206.0000	-9.5880
207.0000	-9.5860
208.0000	-9.5840
209.0000	-9.5820
210.0000	-9.5800
211.0000	-9.5780
212.0000	-9.5760
213.0000	-9.5740
214.0000	-9.5720
215.0000	-9.5700
216.0000	-9.5680
217.0000	-9.5660
218.0000	-9.5640
219.0000	-9.5620
220.0000	-9.5600
221.0000	-9.5580
222.0000	-9.5560
223.0000	-9.5540
224.0000	-9.5520
225.0000	-9.5500
226.0000	-9.5480
227.0000	-9.5460
228.0000	-9.5440
229.0000	-9.5420
230.0000	-9.5400
231.0000	-9.5380
232.0000	-9.5360
233.0000	-9.5340
234.0000	-9.5320
235.0000	-9.5300
236.0000	-9.5280
237.0000	-9.5260
238.0000	-9.5240
239.0000	-9.5220
240.0000	-9.5200
241.0000	-9.5180
242.0000	-9.5160
243.0000	-9.5140
244.0000	-9.5120
245.0000	-9.5100
246.0000	-9.5080
247.0000	-9.5060
248.0000	-9.5040
249.0000	-9.5020
250.0000	-9.5000
251.0000	-9.4980
252.0000	-9.4960
253.0000	-9.4940
254.0000	-9.4920
255.0000	-9.4900
256.0000	-9.4880
257.0000	-9.4860
258.0000	-9.4840
259.0000	-9.4820
260.0000	-9.4800
261.0000	-9.4780
262.0000	-9.4760
263.0000	-9.4740
264.0000	-9.4720
265.0000	-9.4700
266.0000	-9.4680
267.0000	-9.4660
268.0000	-9.4640
269.0000	-9.4620
270.0000	-9.4600
271.0000	-9.4580
272.0000	-9.4560
273.0000	-9.4540
274.0000	-9.4520
275.0000	-9.4500
276.0000	-9.4480
277.0000	-9.4460
278.0000	-9.4440
279.0000	-9.4420
280.0000	-9.4400
281.0000	-9.4380
282.0000	-9.4360
283.0000	-9.4340
284.0000	-9.4320
285.0000	-9.4300
286.0000	-9.4280
287.0000	-9.4260
288.0000	-9.4240
289.0000	-9.4220
290.0000	-9.4200
291.0000	-9.4180
292.0000	-9.4160
293.0000	-9.4140
294.0000	-9.4120
295.0000	-9.4100
296.0000	-9.4080
297.0000	-9.4060
298.0000	-9.4040
299.0000	-9.4020
300.0000	-9.4000
301.0000	-9.3980
302.0000	-9.3960
303.0000	-9.3940
304.0000	-9.3920
305.0000	-9.3900
306.0000	-9.3880
307.0000	-9.3860
308.0000	-9.3840
309.0000	-9.3820
310.0000	-9.3800
311.0000	-9.3780
312.0000	-9.3760
313.0000	-9.3740
314.0000	-9.3720
315.0000	-9.3700
316.0000	-9.3680
317.0000	-9.3660
318.0000	-9.3640
319.0000	-9.3620
320.0000	-9.3600
321.0000	-9.3580
322.0000	-9.3560
323.0000	-9.3540
324.0000	-9.3520
325.0000	-9.3500
326.0000	-9.3480
327.0000	-9.3460
328.0000	-9.3440
329.0000	-9.3420
330.0000	-9.3400
331.0000	-9.3380
332.0000	-9.3360
333.0000	-9.3340
334.0000	-9.3320
335.0000	-9.3300
336.0000	-9.3280
337.0000	-9.3260
338.0000	-9.3240
339.0000	-9.3220
340.0000	-9.3200
341.0000	-9.3180
342.0000	-9.3160
343.0000	-9.3140
344.0000	-9.3120
345.0000	-9.3100
346.0000	-9.3080
347.0000	-9.3060
348.0000	-9.3040
349.0000	-9.3020
350.0000	-9.3000
351.0000	-9.2980
352.0000	-9.2960
353.0000	-9.2940
354.0000	-9.2920
355.0000	-9.2900
356.0000	-9.2880
357.0000	-9.2860
358.0000	-9.2840
359.0000	-9.2820
360.0000	-9.2800
361.0000	-9.2780
362.0000	-9.2760
363.0000	-9.2740
364.0000	-9.2720
365.0000	-9.2700
366.0000	-9.2680
367.0000	-9.2660
368.0000	-9.2640
369.0000	-9.2620
370.0000	-9.2600
371.0000	-9.2580
372.0000	-9.2560
373.0000	-9.2540
374.0000	-9.2520
375.0000	-9.2500
376.0000	-9.2480
377.0000	-9.2460
378.0000	-9.2440
379.0000	-9.2420
380.0000	-9.2400
381.0000	-9.2380
382.0000	-9.2360
383.0000	-9.2340
384.0000	-9.2320
385.0000	-9.2300
386.0000	-9.2280
387.0000	-9.2260
388.0000	-9.2240
389.0000	-9.2220
390.0000	-9.2200
391.0000	-9.2180
392.0000	-9.2160
393.0000	-9.2140
394.0000	-9.2120
395.0000	-9.2100
396.0000	-9.2080
397.0000	-9.2060
398.0000	-9.2040
399.0000	-9.2020
400.0000	-9.2000
401.0000	-9.1980
402.0000	-9.1960
403.0000	-9.1940
404.0000	-9.1920
405.0000	-9.1900
406.0000	-9.1880
407.0000	-9.1860
408.0000	-9.1840
409.0000	-9.1820
410.0000	-9.1800
411.0000	-9.1780
412.0000	-9.1760
413.0000	-9.1740
414.0000	-9.1720
415.0000	-9.1700
416.0000	-9.1680
417.0000	-9.1660
418.0000	-9.1640
419.0000	-9.1620
420.0000	-9.1600
421.0000	-9.1580
422.0000	-9.1560
423.0000	-9.1540
424.0000	-9.1520
425.0000	-9.1500
426.0000	-9.1480
427.0000	-9.1460
428.0000	-9.1440
429.0000	-9.1420
430.0000	-9.1400
431.0000	-9.1380
432.0000	-9.1360
433.0000	-9.1340
434.0000	-9.1320
435.0000	-9.1300
436.0000	-9.1280
437.0000	-9.1260
438.0000	-9.1240
439.0000	-9.1220
440.0000	-9.1200
441.0000	-9.1180
442.0000	-9.1160
443.0000	-9.1140
444.0000	-9.1120
445.0000	-9.1100
446.0000	-9.1080
447.0000	-9.1060
448.0000	-9.1040
449.0000	-9.1020
450.0000	-9.1000
451.0000	-9.0980
452.0000	-9.0960
453.0000	-9.0940
454.0000	-9.0920
455.0000	-9.0900
456.0000	-9.0880
457.0000	-9.0860
458.0000	-9.0840
459.0000	-9.0820
460.0000	-9.0800
461.0000	-9.0780
462.0000	-9.0760
463.0000	-9.0740
464.0000	-9.0720
465.0000	-9.0700
466.0000	-9.0680
467.0000	-9.0660
468.0000	-9.0640
469.0000	-9.0620
470.0000	-9.0600
471.0000	-9.0580
472.0000	-9.0560
473.0000	-9.0540
474.0000	-9.0520
475.0000	-9.0500
476.0000	-9.0480
477.0000	-9.0460
478.0000	-9.0440
479.0000	-9.0420
480.0000	-9.0400
481.0000	-9.0380
482.0000	-9.0360
483.0000	-9.0340
484.0000	-9.0320
485.0000	-9.0300
486.0000	-9.0280
487.0000	-9.0260
488.0000	-9.0240
489.0000	-9.0220
490.0000	-9.0200
491.0000	-9.0180
492.0000	-9.0160
493.0000	-9.0140
494.0000	-9.0120
495.0000	-9.0100
496.0000	-9.0080
497.0000	-9.0060
498.0000	-9.0040
499.0000	-9.0020
500.0000	-9.0000
501.0000	-8.9980
502.0000	-8.9960
503.0000	-8.9940
504.0000	-8.9920
505.0000	-8.9900
506.0000	-8.9880
507.0000	-8.9860
508.0000	-8.9840
509.0000	-8.9820
510.0000	-8.9800
511.0000	-8.9780
512.0000	-8.9760
513.0000	-8.9740
514.0000	-8.9720
515.0000	-8.9700
516.0000	-8.9680
517.0000	-8.9660
518.0000	-8.9640
519.0000	-8.9620
520.0000	-8.9600
521.0000	-8.9580
522.0000	-8.9560
523.0000	-8.9540
524.0000	-8.9520
525.0000	-8.9500
526.0000	-8.9480
527.0000	-8.9460
528.0000	-8.9440
529.0000	-8.9420
530.0000	-8.9400
531.0000	-8.9380
532.0000	-8.9360
533.0000	-8.9340
534.0000	-8.9320
535.0000	-8.9300
536.0000	-8.9280
537.0000	-8.9260
538.0000	-8.9240
539.0000	-8.9220
540.0000	-8.9200
541.0000	-8.9180
542.0000	-8.9160
543.0000	-8.9140
544.0000	-8.9120
545.0000	-8.9100
546.0000	-8.9080
547.0000	-8.9060
548.0000	-8.9040
549.0000	-8.9020
550.0000	-8.9000
551.0000	-8.8980
552.0000	-8.8960
553.0000	-8.8940
554.0000	-8.8920
555.0000	-8.8900
556.0000	-8.8880
557.0000	-8.8860
558.0000	-8.8840
559.0000	-8.8820
560.0000	-8.8800
561.0000	-8.8780
562.0000	-8.8760
563.0000	-8.8740
564.0000	-8.8720
565.0000	-8.8700
566.0000	-8.8680
567.0000	-8.8660
568.0000	-8.8640
569.0000	-8.8620
570.0000	-8.8600
571.0000	-8.8580
572.0000	-8.8560
573.0000	-8.8540
574.0000	-8.8520
575.0000	-8.8500
576.0000	-8.8480
577.0000	-8.8460
578.0000	-8.8440
579.0000	-8.8420
580.0000	-8.8400
581.0000	-8.8380
582.0000	-8.8360
583.0000	-8.8340
584.0000	-8.8320
585.0000	-8.8300
586.0000	-8.8280
587.0000	-8.8260
588.0000	-8.8240
589.0000	-8.8220
590.0000	-8.8200
591.0000	-8.8180
592.0000	-8.8160
593.0000	-8.8140
594.0000	-8.8120
595.0000	-8.8100
596.0000	-8.8080
597.0000	-8.8060
598.0000	-8.8040
599.0000	-8.8020
600.0000	-8.8000
601.0000	-8.7980
602.0000	-8.7960
603.0000	-8.7940
604.0000	-8.7920
605.0000	-8.7900
606.0000	-8.7880
607.0000	-8.7860
608.0000	-8.7840
609.0000	-8.7820
610.0000	-8.7800
611.0000	-8.7780
612.0000	-8.7760
613.0000	-8.7740
614.0000	-8.7720
615.0000	-8.7700
616.0000	-8.7680
617.0000	-8.7660
618.0000	-8.7640
619.0000	-8.7620
620.0000	-8.7600
621.0000	-8.7580
622.0000	-8.7560
623.0000	-8.7540
624.0000	-8.7520
625.0000	-8.7500
626.0000	-8.7480
627.0000	-8.7460
628.0000	-8.7440
629.0000	-8.7420
630.0000	-8.7400
631.0000	-8.7380
632.0000	-8.7360
633.0000	-8.7340
634.0000	-8.7320
635.0000	-8.7300
636.0000	-8.7280
637.0000	-8.7260
638.0000	-8.7240
639.0000	-8.7220
640.0000	-8.7200
641.0000	-8.7180
642.0000	-8.7160
643.0000	-8.7140
644.0000	-8.7120
645.0000	-8.7100
646.0000	-8.7080
647.0000	-8.7060
648.0000	-8.7040
649.0000	-8.7020
650.0000	-8.7000
651.0000	-8.6980
652.0000	-8.6960
653.0000	-8.6940
654.0000	-8.6920
655.0000	-8.6900
656.0000	-8.6880
657.0000	-8.6860
658.0000	-8.6840
659.0000	-8.6820
660.0000	-8.6800
661.0000	-8.6780
662.0000	-8.6760
663.0000	-8.6740
664.0000	-8.6720
665.0000	-8.6700
666.0000	-8.6680
667.0000	-8.6660
668.0000	-8.6640
669.0000	-8.6620
670.0000	-8.6600
671.0000	-8.6580
672.0000	-8.6560
673.0000	-8.6540
674.0000	-8.6520
675.0000	-8.6500
676.0000	-8.6480
677.0000	-8.6460
678.0000	-8.6440
679.0000	-8.6420
680.0000	-8.6400
681.0000	-8.6380
682.0000	-8.6360
683.0000	-8.6340
684.0000	-8.6320
685.0000	-8.6300
686.0000	-8.6280
687.0000	-8.6260
688.0000	-8.6240
689.0000	-8.6220
690.0000	-8.6200
691.0000	-8.6180
692.0000	-8.6160
693.0000	-8.6140
694.0000	-8.6120
695.0000	-8.6100
696.0000	-8.6080
697.0000	-8.6060
698.0000	-8.6040
699.0000	-8.6020
700.0000	-8.6000
701.0000	-8.5980
702.0000	-8.5960
703.0000	-8.5940
704.0000	-8.5920
705.0000	-8.5900
706.0000	-8.5880
707.0000	-8.5860
708.0000	-8.5840
709.0000	-8.5820
710.0000	-8.5800
711.0000	-8.5780
712.0000	-8.5760
713.0000	-8.5740
714.0000	-8.5720
715.0000	-8.5700
716.0000	-8.5680
717.0000	-8.5660
718.0000	-8.5640
719.0000	-8.5620
720.0000	-8.5600
721.0000	-8.5580
722.0000	-8.5560
723.0000	-8.5540
724.0000	-8.5520
725.0000	-8.5500
726.0000	-8.5480
727.0000	-8.5460
728.0000	-8.5440
729.0000	-8.5420
730.0000	-8.5400
731.0000	-8.5380
732.0000	-8.5360
733.0000	-8.5340
734.0000	-8.5320
735.0000	-8.5300
736.0000	-8.5280
737.0000	-8.5260
738.0000	-8.5240
739.0000	-8.5220
740.0000	-8.5200
741.0000	-8.5180
742.0000	-8.5160
743.0000	-8.5140
744.0000	-8.5120
745.0000	-8.5100
746.0000	-8.5080
747.0000	-8.5060
748.0000	-8.5040
749.0000	-8.5020
750.0000	-8.5000
751.0000	-8.4980
752.0000	-8.4960
753.0000	-8.4940
754.0000	-8.4920
755.0000	-8.4900
756.0000	-8.4880
757.0000	-8.4860
758.0000	-8.4840
759.0000	-8.4820
760.0000	-8.4800
761.0000	-8.4780
762.0000	-8.4760
763.0000	-8.4740
764.0000	-8.4720
765.0000	-8.4700
766.0000	-8.4680
767.0000	-8.4660
768.0000	-8.4640
769.0000	-8.4620
770.0000	-8.4600
771.0000	-8.4580
772.0000	-8.4560
773.0000	-8.4540
774.0000	-8.4520
775.0000	-8.4500
776.0000	-8.4480
777.0000	-8.4460
778.0000	-8.4440
779.0000	-8.4420
780.0000	-8.4400
781.0000	-8.4380
782.0000	-8.4360
783.0000	-8.4340
784.0000	-8.4320
785.0000	-8.4300
786.0000	-8.4280
787.0000	-8.4260
788.0000	-8.4240
789.0000	-8.4220
790.0000	-8.4200
791.0000	-8.4180
792.0000	-8.4160
793.0000	-8.4140
794.0000	-8.4120
795.0000	-8.4100
796.0000	-8.4080
797.0000	-8.4060
798.0000	-8.4040
799.0000	-8.4020
800.0000	-8.4000
801.0000	-8.3980
802.0000	-8.3960
803.0000	-8.3940
804.0000	-8.3920
805.0000	-8.3900
806.0000	-8.3880
807.0000	-8.3860
808.0000	-8.3840
809.0000	-8.3820
810.0000	-8.3800
811.0000	-8.3780
812.0000	-8.3760
813.0000	-8.3740
814.0000	-8.3720
815.0000	-8.3700
816.0000	-8.3680
817.0000	-8.3660
818.0000	-8.3640
819.0000	-8.3620
820.0000	-8.3600
821.0000	-8.3580
822.0000	-8.3560
823.0000	-8.3540
824.0000	-8.3520
825.0000	-8.3500
826.0000	-8.3480
827.0000	-8.3460
828.0000	-8.3440
829.0000	-8.3420
830.0000	-8.3400
831.0000	-8.3380
832.0000	-8.3360
833.0000	-8.3340
834.0000	-8.3320
835.0000	-8.3300
836.0000	-8.3280
837.0000	-8.3260
838.0000	-8.3240
839.0000	-8.3220
840.0000	-8.3200
841.0000	-8.3180
842.0000	-8.3160
843.0000	-8.3140
844.0000	-8.3120
845.0000	-8.3100
846.0000	-8.3080
847.0000	-8.3060
848.0000	-8.3040
849.0000	-8.3020
850.0000	-8.3000
851.0000	-8.2980
852.0000	-8.2960
853.0000	-8.2940
854.0000	-8.2920
855.0000	-8.2900
856.0000	-8.2880
857.0000	-8.2860
858.0000	-8.2840
859.0000	-8.2820
860.0000	-8.2800
861.0000	-8.2780
862.0000	-8.2760
863.0000	-8.2740
864.0000	-8.2720
865.0000	-8.2700
866.0000	-8.2680
867.0000	-8.2660
868.0000	-8.2640
869.0000	-8.2620
870.0000	-8.2600
871.0000	-8.2580
872.0000	-8.2560
873.0000	-8.2540
874.0000	-8.2520
875.0000	-8.2500
876.0000	-8.2480
877.0000	-8.2460
878.0000	-8.2440
879.0000	-8.2420
880.0000	-8.2400
881.0000	-8.2380
882.0000	-8.2360
883.0000	-8.2340
884.0000	-8.2320
885.0000	-8.2300
886.0000	-8.2280
887.0000	-8.2260
888.0000	-8.2240
889.0000	-8.2220
890.0000	-8.2200
891.0000	-8.2180
892.0000	-8.2160
893.0000	-8.2140
894.0000	-8.2120
895.0000	-8.2100
896.0000	-8.2080
897.0000	-8.2060
898.0000	-8.2040
899.0000	-8.2020
900.0000	-8.2000
901.0000	-8.1980
902.0000	-8.1960
903.0000	-8.1940
904.0000	-8.1920
905.0000	-8.1900
906.0000	-8.1880
907.0000	-8.1860
908.0000	-8.1840
909.0000	-8.1820
910.0000	-8.1800
911.0000	-8.1780
912.0000	-8.1760
913.0000	-8.1740
914.0000	-8.1720
915.0000	-8.1700
916.0000	-8.1680
917.0000	-8.1660
918.0000	-8.1640
919.0000	-8.1620
920.0000	-8.1600
921.0000	-8.1580
922.0000	-8.1560
923.0000	-8.1540
924.0000	-8.1520
925.0000	-8.1500
926.0000	-8.1480
927.0000	-8.1460
928.0000	-8.1440
929.0000	-8.1420
930.0000	-8.1400
931.0000	-8.1380
932.0000	-8.1360
933.0000	-8.1340
934.0000	-8.1320
935.0000	-8.1300
936.0000	-8.1280
937.0000	-8.1260
938.0000	-8.1240
939.0000	-8.1220
940.0000	-8.1200
941.0000	-8.1180
942.0000	-8.1160
943.0000	-8.1140
944.0000	-8.1120
945.0000	-8.1100
946.0000	-8.1080
947.0000	-8.1060
948.0000	-8.1040
949.0000	-8.1020
950.0000	-8.1000
951.0000	-8.0980
952.0000	-8.0960
953.0000	-8.0940
954.0000	-8.0920
955.0000	-8.0900
956.0000	-8.0880
957.0000	-8.0860
958.0000	-8.0840
959.0000	-8.0820
960.0000	-8.0800
961.0000	-8.0780
962.0000	-8.0760
963.0000	-8.0740
964.0000	-8.0720
965.0000	-8.0700
966.0000	-8.0680
967.0000	-8.0660
968.0000	-8.0640
969.0000	-8.0620
970.0000	-8.0600
971.0000	-8.0580
972.0000	-8.0560
973.0000	-8.0540
974.0000	-8.0520
975.0000	-8.0500
976.0000	-8.0480
977.0000	-8.0460
978.0000	-8.0440
979.0000	-8.0420
980.0000	-8.0400
981.0000	-8.0380
982.0000	-8.0360
983.0000	-8.0340
984.0000	-8.0320
985.0000	-8.0300
986.0000	-8.0280
987.0000	-8.0260
988.0000	-8.0240
989.0000	-8.0220
990.0000	-8.0200
991.0000	-8.0180
992.0000	-8.0160
993.0000	-8.0140
994.0000	-8.0120
995.0000	-8.0100
996.0000	-8.0080
997.0000	-8.0060
998.0000	-8.0040
999.0000	-8.0020
1000.0000	-8.0000
1001.0000	-7.9980
1002.0000	-7.9960
1003.0000	-7.9940
1004.0000	-7.9920
1005.0000	-7.9900
1006.0000	-7.9880
1007.0000	-7.9860
1008.0000	-7.9840
1009.0000	-7.9820
1010.0000	-7.9800
1011.0000	-7.9780
1012.0000	-7.9760
1013.0000	-7.9740
1014.0000	-7.9720
1015.0000	-7.9700
1016.0000	-7.9680
1017.0000	-7.9660
1018.0000	-7.9640
1019.0000	-7.9620
1020.0000	-7.9600
1021.0000	-7.9580
1022.0000	-7.9560
1023.0000	-7.9540
1024.0000	-7.9520
1025.0000	-7.9500
1026.0000	-7.9480
1027.0000	-7.9460
1028.0000	-7.9440
1029.0000	-7.9420
1030.0000	-7.9400
1031.0000	-7.9380
1032.0000	-7.9360
1033.0000	-7.9340
1034.0000	-7.9320
1035.0000	-7.9300
1036.0000	-7.9280
1037.0000	-7.9260
1038.0000	-7.9240
1039.0000	-7.9220
1040.0000	-7.9200
1041.0000	-7.9180
1042.0000	-7.9160
1043.0000	-7.9140
1044.0000	-7.9120
1045.0000	-7.9100
1046.0000	-7.9080
1047.0000	-7.9060
1048.0000	-7.9040
1049.0000	-7.9020
1050.0000	-7.9000
1051.0000	-7.8980
1052.0000	-7.8960
1053.0000	-7.8940
1054.0000	-7.8920
1055.0000	-7.8900
1056.0000	-7.8880
1057.0000	-7.8860
1058.0000	-7.8840
1059.0000	-7.8820
1060.0000	-7.8800
1061.0000	-7.8780
1062.0000	-7.8760
1063.0000	-7.8740
1064.0000	-7.8720
1065.0000	-7.8700
1066.0000	-7.8680
1067.0000	-7.8660
1068.0000	-7.8640
1069.0000	-7.8620
1070.0000	-7.8600
1071.0000	-7.8580
1072.0000	-7.8560
1073.0000	-7.8540
1074.0000	-7.8520
1075.0000	-7.8500
1076.0000	-7.8480
1077.0000	-7.8460
1078.0000	-7.8440
1079.0000	-7.8420
1080.0000	-7.8400
1081.0000	-7.8380
1082.0000	-7.8360
1083.0000	-7.8340
1084.0000	-7.8320
1085.0000	-7.8300
1086.0000	-7.8280
1087.0000	-7.8260
1088.0000	-7.8240
1089.0000	-7.8220
1090.0000	-7.8200
1091.0000	-7.8180
1092.0000	-7.8160
1093.0000	-7.8140
1094.0000	-7.8120
1095.0000	-7.8100
1096.0000	-7.8080
1097.0000	-7.8060
1098.0000	-7.8040
1099.0000	-7.8020
1100.0000	-7.8000
1101.0000	-7.7980
1102.0000	-7.7960
1103.0000	-7.7940
1104.0000	-7.7920
1105.0000	-7.7900
1106.0000	-7.7880
1107.0000	-7.7860
1108.0000	-7.7840
1109.0000	-7.7820
1110.0000	-7.7800
1111.0000	-7.7780
1112.0000	-7.7760
1113.0000	-7.7740
1114.0000	-7.7720
1115.0000	-7.7700
1116.0000	-7.7680
1117.0000	-7.7660
1118.0000	-7.7640
1119.0000	-7.7620
1120.0000	-7.7600
1121.0000	-7.7580
1122.0000	-7.7560
1123.0000	-7.7540
1124.0000	-7.7520
1125.0000	-7.7500
1126.0000	-7.7480
1127.0000	-7.7460
1128.0000	-7.7440
1129.0000	-7.7420
1130.0000	-7.7400
1131.0000	-7.7380
1132.0000	-7.7360
1133.0000	-7.7340
1134.0000	-7.7320
1135.0000	-7.7300
1136.0000	-7.7280
1137.0000	-7.7260
1138.0000	-7.7240
1139.0000	-7.7220
1140.0000	-7.7200
1141.0000	-7.7180
1142.0000	-7.7160
1143.0000	-7.7140
1144.0000	-7.7120
1145.0000	-7.7100
1146.0000	-7.7080
1147.0000	-7.7060
1148.0000	-7.7040
1149.0000	-7.7020
1150.0000	-7.7000
1151.0000	-7.6980
1152.0000	-7.6960
1153.0000	-7.6940
1154.0000	-7.6920
1155.0000	-7.6900
1156.0000	-7.6880
1157.0000	-7.6860
1158.0000	-7.6840
1159.0000	-7.6820
1160.0000	-7.6800
1161.0000	-7.6780
1162.0000	-7.6760
1163.0000	-7.6740
1164.0000	-7.6720
1165.0000	-7.6700
1166.0000	-7.6680
1167.0000	-7.6660
1168.0000	-7.6640
1169.0000	-7.6620
1170.0000	-7.6600
1171.0000	-7.6580
1172.0000	-7.6560
1173.0000	-7.6540
1174.0000	-7.6520
1175.0000	-7.6500
1176.0000	-7.6480
1177.0000	-7.6460
1178.0000	-7.6440
1179.0000	-7.6420
1180.0000	-7.6400
1181.0000	-7.6380
1182.0000	-7.6360
1183.0000	-7.6340
1184.0000	-7.6320
1185.0000	-7.6300
1186.0000	-7.6280
1187.0000	-7.6260
1188.0000	-7.6240
1189.0000	-7.6220
1190.0000	-7.6200
1191.0000	-7.6180
1192.0000	-7.6160
1193.0000	-7.6140
1194.0000	-7.6120
1195.0000	-7.6100
1196.0000	-7.6080
1197.0000	-7.6060
1198.0000	-7.6040
1199.0000	-7.6020
1200.0000	-7.6000
1201.0000	-7.5980
1202.0000	-7.5960
1203.0000	-7.5940
1204.0000	-7.5920
1205.0000	-7.5900
1206.0000	-7.5880
1207.0000	-7.5860
1208.0000	-7.5840
1209.0000	-7.5820
1210.0000	-7.5800
1211.0000	-7.5780
1212.0000	-7.5760
1213.0000	-7.5740
1214.0000	-7.5720
1215.0000	-7.5700
1216.0000	-7.5680
1217.0000	-7.5660
1218.0000	-7.5640
1219.0000	-7.5620
1220.0000	-7.5600
1221.0000	-7.5580
1222.0000	-7.5560
1223.0000	-7.5540
1224.0000	-7.5520
1225.0000	-7.5500
1226.0000	-7.5480
1227.0000	-7.5460
1228.0000	-7.5440
1229.0000	-7.5420
1230.0000	-7.5400
1231.0000	-7.5380
1232.0000	-7.5360
1233.0000	-7.5340
1234.0000	-7.5320
1235.0000	-7.5300
1236.0000	-7.5280
1237.0000	-7.5260
1238.0000	-7.5240
1239.0000	-7.5220
1240.0000	-7.5200
1241.0000	-7.5180
1242.0000	-7.5160
1243.0000	-7.5140
1244.0000	-7.5120
1245.0000	-7.5100
1246.0000	-7.5080
1247.0000	-7.5060
1248.0000	-7.5040
1249.0000	-7.5020
